ID_POSTULANTE,EDAD,SEXO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,ESTADO_CONADIS,DOC_ID
623759268CE743B31915FBA1F814B43F,40,F,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,6fd9d0a3c604434e9fb33fa10336b9fe
5D8B9BC328FE94482AD05CEF3AF30BDE,29,M,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,030304,1,14192e2bfacd45479adc61508a4019ac
711FEF1FAB0DE5DF796380C87FC909E8,21,M,LIMA,LIMA,CHORRILLOS,150108,1,892c966737f1466faf064445b38e5673
303436007B137F68F3833B8210987DE8,48,F,LIMA,LIMA,MAGDALENA DEL MAR,150120,1,09e2299a98af49538b23d7d7b8cd420b
A644303A08EF816271A67EC5DAFA9004,37,M,ICA,ICA,ICA,110101,1,0226486e5c9e491f94ccec6432a55568
03F8D2A1D23894237A972EA29103EA76,42,F,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,e6e8e895ea9f4d9f9feb66d8e766d821
0F62BA002FF7230FFE76BADCC1863DA6,34,M,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,0fd2b81da52644e0abff451d4205bf2b
13C9391FD0C59E669CCE07139EB3D97E,33,M,LIMA,LIMA,CHORRILLOS,150108,1,0f64203e146343af985237a768f3fe1a
F2558AE0641689C549E8F135E53310A0,29,M,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,0b0acb8ed29c4f95be8fb849fcd72d2d
74638901559FA0382F9D9A33E4A92156,25,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,10ad279d8de3453d917f240a09fe389b
E10B59EFAAA71F016C937657C5B3E997,33,M,LIMA,LIMA,CARABAYLLO,150106,1,1572800e8c194f8aafe06755fe8d1f3a
0FFD406DA923FB776FBA2372756EF41C,34,F,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,070103,1,096ba23bbca443d6b2eaa32cc74a848a
A58AC78196551209A8BF6928CFA62B38,51,F,LIMA,LIMA,LIMA,150101,1,1ae5773c770a4b14bbab1f3e45ddc0de
1336AA73723F9B0893A94DFFF23A9F06,28,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,1e3043877cfb4b149a4b3abf9e0c090a
29A6961F646844948D80EADA9C4CA729,39,M,LIMA,LIMA,LOS OLIVOS,150117,1,1e416e939b1249c6a172de42c6836b4f
8F2495D76AD37A356DEA96C9DB2227AF,27,F,ICA,ICA,ICA,110101,1,1489899f9e964f56ae37014644adb01b
FBBC824E8287C836F33B7721289B9E68,31,M,ICA,ICA,ICA,110101,1,11dc1ef69c7645f583880f5e1395005f
C85D0DAC89221B07359F092BC9B67D9B,50,M,LIMA,LIMA,LINCE,150116,1,2212d1fb87964ccbb5bdad35dbebce3d
9E9EF4492AFE807F70284097B5184AAD,75,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,1aaf2d2e84b7457389de33d63c4a57a0
A5F17D14C70EA058FEC30C6AD70FA179,60,M,LIMA,LIMA,LINCE,150116,1,1c34f990d2c74231ac0d7a5e9824476c
C8C553EE494B538DEDC0F554DD95E505,24,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,047690ad6e7a4b478abefafc11d643fd
148282D168291A1B0777453ABB4A1A5E,28,M,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,1885bda4c9e947cea4c2e68c7efdf40d
060F7DCA0965CA2F248EDCDF33150C43,36,F,LIMA,LIMA,SURQUILLO,150141,1,1c83227fd3c84ecd8e7533f30adda62b
E4E7ACEB693A2EEB5D026B5690CAFCDB,30,M,LIMA,LIMA,RIMAC,150128,1,1d52d0b32f764bc7b0b9c679dfe7b9b7
9BC4B2212D8084F850072110BA131C63,32,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,0de8b4e901084deca4fb9e64a03bcb64
98A4D6F75AD1D71FC9B8D5AB29F6C114,27,F,LIMA,LIMA,CARABAYLLO,150106,1,1d6183995a1f43639eab30b75545d7d2
271FB5A584116A72EC314DACEF8BCA56,27,F,LIMA,LIMA,SANTA ANITA,150137,1,21767d55f8424c92b2288fac6bd66d4f
9D0B2A34DB3B456FBE01FB21CCF9BC25,25,M,LIMA,LIMA,CHORRILLOS,150108,1,1c93ae2b5bdb478c8b1f7d500878eacb
380BF3624863A827FEDBF14D576694A8,35,F,LIMA,LIMA,LOS OLIVOS,150117,1,1bac185953d74990bc2deb195a826398
AAA5F5244471417C853AFB7002BC0A97,76,M,LIMA,LIMA,LINCE,150116,1,1451b2dd00c4402595af63a6273be9c7
444905705B9CCF38893BB72189BC42BE,45,M,LIMA,LIMA,COMAS,150110,1,0f8e70c776ee45329f139e028dbc396b
13B8AC3D7E8C5D082B4A7956CD48CCFA,61,M,LIMA,LIMA,LA VICTORIA,150115,1,1d9db514aec5440282263725f88ead82
E3B21C9D7F4598DFA5656EC73D473509,72,M,PUNO,SAN ROMAN,JULIACA,211101,1,0cc288bb28b04c3ba05a221f00c990cd
7DD43EC6A75913E19EF4DE286D4685DB,52,M,LIMA,LIMA,LIMA,150101,1,1dcb76eb5d084711923ce228bf44c303
85A0DAC9A7787436FFBBFF105F6340FA,46,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,072da5c8e54442c3a3bed8a572767c92
8D03F47F109F0DBE7179F0FC54285BE1,68,M,LIMA,LIMA,PUEBLO LIBRE,150121,1,0cee4f610c414e739b9deb45486ac967
A3BCAA4D2459B58087BF3B86559175D6,48,F,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,20d9c68724ac4de5bcae97452b568f64
A0D378D968B850D7C07352CBBCE37550,33,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,148ff75e99f542739ff4715e69f44b44
0E5C1B17D96E3A6FBCF62A1C0EC3EF96,28,M,LIMA,LIMA,COMAS,150110,1,2590eece894742a6aa7113400a8b7d0d
4A8B7B8CBB2178D8C1BBCB5D043A5CAB,54,M,LIMA,LIMA,VILLA EL SALVADOR,150142,1,259936f441e24157b2130a10d8a1e9fd
F46E3C39A7E0D38B6ADD6401C499145B,55,M,LIMA,LIMA,CHORRILLOS,150108,1,26f240325b8b40c2ad582912513b8e50
B6BEDC2F5AC0BD1A774384A1E89B3EE1,42,M,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,2820f47861ee40f9ae394a53a81963ad
95F748E0F7AC6BD2C30BBA83872BC85E,36,F,LIMA,LIMA,LOS OLIVOS,150117,1,28386d3d810a426780d7098700baa977
487316B3DD70B3DA786E31C4404FB966,30,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,0ad745ad45114d109eca9108ca53bdf6
D000E64ED1560DBDF49AF39315C81709,42,M,CALLAO,CALLAO,BELLAVISTA,070102,1,25a49d5dd9ac478aabcb89c8115abba6
B3F8445571BEF81B1DEE837423D573B6,27,M,LIMA,LIMA,INDEPENDENCIA,150112,1,22f03733c44844bda86b555d34f29ac1
35B964EA62D3CAB46DACD22C4B39CC2D,59,M,LIMA,LIMA,LIMA,150101,1,24b9c823ebe145c3b782bc0b798cd53d
C1C0AB62889D0E86926F83361100C0B2,46,F,ICA,ICA,LA TINGUIÑA,110102,1,25aed529e35349c1bf640e006713f23b
DCE5DD766A595C8383F015042531F89F,41,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,0e1934d626414f6e8c010bb3dce3c83e
E8DC28850C7A89CAFFB47C2011A483C1,33,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,0555ebbd8b1c4d88bc12751a523821fb
B35C44583BF4A3486D82FD8C84E4CBFC,29,F,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,03ccd39b50f941c5b51d814565840920
EE2434F77FC30220892DDE0D1C16D9A2,23,M,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,286b9c6d44a940babf8745b6fd82a51f
B0CD098D3069D81DEA66591AFFEF3495,44,F,LIMA,LIMA,ATE,150103,1,05a2ac58cda34ca8af9294f9e7fb9d65
76354EFD2E01ED0FB663ED387A9040BE,52,M,LIMA,LIMA,ATE,150103,1,1f241ae6e1c94b188e4063367d1ed3ba
9C0FAF40A0D318E2BC70F1D5A4B744D2,22,F,LIMA,LIMA,EL AGUSTINO,150111,1,280316f4ac7e46de9775c35f38659e56
D322F2BD6A798D297C49D212599D5A84,32,M,LIMA,LIMA,COMAS,150110,1,011c84705b8241f1bee940c5fecb5a0d
D318F5EE75C499960F6D9C891509F1A3,33,F,LIMA,LIMA,LOS OLIVOS,150117,1,23ad3632a2274c1b8e69caa3dce401b7
4E137BD9552131F57CB407F1C466BA88,70,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,23f56f85c2934b029fd1b03d4b74a27a
2350A98BB91D88C3576A725C082AED58,50,M,LIMA,LIMA,LOS OLIVOS,150117,1,22ed555856ba4b5f8181b0744a85e0d9
F50708A65D286F6E6EC8A63859FB1F06,28,F,LIMA,LIMA,COMAS,150110,1,2525fef39d1b4697905a34579330877c
A6A6C85543DCF893FEF3B52B72CB14CC,29,M,ICA,PISCO,SAN CLEMENTE,110507,1,23b3b00c903e4882a6b5c621b890c224
3A1D726ACA18A920AF1CE21724435D8C,30,F,ICA,ICA,ICA,110101,1,238a96a4211c4978bdbc8aea68195cc8
44C5E1DE8AB0E21EDF00E46496C5C313,19,M,LIMA,LIMA,SURQUILLO,150141,1,1d0a270690044772a8664d57cbd80e67
53BDE805B3C02F2C2DFB48CDD021ACC8,35,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,23d1e9f2a3584589a596878ef7620baa
57EFFFA775EB68D6A3BD279527F71CF0,67,M,LIMA,LIMA,COMAS,150110,1,00361c561ae44ccd80cb482a9e6f5559
85B737F82BDB40481AC81868E90B4E7A,31,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,2cacfae3ec28423e9764f54e45f5dbf8
78DAFD80320276050CC7B7E4D863485B,53,F,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,1,0f7eea085dd54819bf43c17a0ee99a63
212EFD3B154114CBC4E2D843284BDABC,18,M,LORETO,MAYNAS,BELEN,160112,1,15abb823f9e84d7685a28c7a285f94ba
E6A5E8A263C11D6B479EA1288DE6D062,28,F,UCAYALI,CORONEL PORTILLO,CALLERIA,250101,1,290d3aeff8a54bacac4cca9a020c41c5
816CBB22FEED7C16C178FD1770C62B44,21,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,29cdc20886e14f6ba3fa69faeaf4934d
6B4505EED5936735379CBB08BACEA19D,40,F,LA LIBERTAD,TRUJILLO,EL PORVENIR,130102,1,00cbb4924ca2401c83247a6ba8dca820
135D7C63CF89636D47F2260D915B1D98,60,M,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,1,2d11b1bdd96b4a698018774dd94c4371
E8038DB160E7317236D07B81F3168F33,23,M,AMAZONAS,LUYA,PROVIDENCIA,010515,1,29e8c0e8ee074dcba92368c3700d0973
494248855220DC871DD6AC894C11C1B9,51,M,LIMA,LIMA,SANTA ANITA,150137,1,24e7975cda23468d846201bfdf7b002a
9526ACFCE9F6A48B14C6356B9F3314C5,47,M,LIMA,LIMA,COMAS,150110,1,234f4638d8814b2c847846d6e73b8e95
44E2A2B047E8D3CEA66EA453D9CDD97E,45,M,CUSCO,CUSCO,WANCHAQ,080108,1,2968709a5adc48f497c302700a4b8299
DA07C1E546C30A3D2BBDBD5B66FB0198,27,M,LIMA,LIMA,BREÑA,150105,1,2a265f173b204c0a84f8f2b33952132b
294B7D2B97915A2DC47E174F8A43EE09,31,M,TACNA,TACNA,CIUDAD NUEVA,230104,1,2b5b860f75384726b3c58eb234d0f477
4FEFC8D9BE20776A64B4B4A450295FE7,45,M,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,1,1e062f4b4a314e86a7bfc7abf38b5179
0C8D53BD21038961C610D0E22B27881F,59,M,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,1,05d024f10e904ab0988e84ea62972a9d
757176C0FE42F70037DFDA4112B90D8E,66,F,LIMA,LIMA,JESUS MARIA,150113,1,2bf22f23ff624039b76855f3e897793c
3F33027112A5A2A441BF6CE7851789E4,25,F,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,1,1eaf69a340a34af6b9372e1877b02a76
23E7C7BBAABB3207257B7DDD7F3429C8,30,F,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,1efd671d98264148ae8bcbec236bc3a3
5EBB8B404D44C6CE900516DBD8BC73E6,21,M,LIMA,LIMA,LA MOLINA,150114,1,110a85a45c564128b6838dd7cb805f17
FF330F133F1818AA98FD69561416B1D3,58,F,LIMA,LIMA,SURQUILLO,150141,1,19b44a0e0edb4c2cb33c7cc010ae3283
324D6EB15930E41DDC784BEDDC133EE2,52,F,LIMA,LIMA,VILLA EL SALVADOR,150142,1,04aefbb9e6404244b0462eb110b885d9
DCFC064D291C4D5888D4969508392F39,23,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,1997d2d1f7c244439cfdcd477ec3c7b0
60AA4D2DDC9C4E6B5EA914F50C092EB5,42,F,LIMA,LIMA,LURIGANCHO,150118,1,fe34dda5d84e494fadd60c214d9cde18
0242E04B7E03B93735AC5B9238EE3B5D,25,M,LIMA,LIMA,INDEPENDENCIA,150112,1,5c470cfa7aee42d9a64b0675e44a1a74
30DFEEC7D83F2D22F82C3A929DAD91D6,46,F,LIMA,LIMA,SAN ISIDRO,150131,1,d5d6edb15f334d9ba79d7fc923fcf41f
9ACC97C328DBF36ED1A17C9626537124,64,M,LIMA,LIMA,PUEBLO LIBRE,150121,1,a1a062237ace4d738ff62988ef54f03f
F31260B4022D86C4AF157DC5D78520C1,57,M,CALLAO,CALLAO,LA PERLA,070104,1,2e6ac03b899845d3a0326b67aa8334c5
2DA44B3187EF43F30627344EE47D0741,30,M,LIMA,LIMA,SURQUILLO,150141,1,a2ce9fe0d7424c329726904352423c9e
9C109DA6B1A45FD22ED22580CECA0589,58,F,LIMA,LIMA,JESUS MARIA,150113,1,482b0994a2ad4044aa75cf8591b5ba4c
1853AEEBEEDE26247C3929555B1753A1,33,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,3f5e45ee66c84eb6998f7916c2dba3e3
2C2BD284FFEDC818B77000E47036B0CA,36,M,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,1,7cd7cea18db24181a5b9d6e81c134335
E4921FE0229E3C2653C5C3DF7ED83BCE,32,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,7cf606a365e54a229e09ee30cdc0eead
25330484ED34DED13955495FB8D18D6B,61,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,3bf52c00240f4b26b8fdcc3817c2b268
02AE182428E14B40D99EBD004FD18940,44,M,LIMA,LIMA,SANTA ANITA,150137,1,9cc053c415e8480f8309276698069ac9
FD5D9AE5C6D29BF2A041485CD012D4C5,50,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,2ec270e7d37b45c2acfd6b3953c448ea
E8C3B76AA437F7204BC2CD6D0768FE50,24,M,LIMA,LIMA,ATE,150103,1,2a0c9ad7bcde45cdb4879e5168492594
6B4DE539A67D3074E9B8181F9065F500,46,M,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,1,02a7cb1343e7444d9ba2f69685a50f4e
8287C6E11A54AA6DF7A56039277340C5,55,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,2f25f09897ca4b979930ec2f411a8cab
DC8993369601D577D1FCC22A5453DA4A,38,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,76640f61bae9465d92116f3f98ff99be
9E60BDABC889C552B99B4BDC5341C5CE,25,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,08efe0668a604f1ca23afdd2f9b94575
4CA625300BBF78A83B447A042D422547,49,M,LIMA,LIMA,COMAS,150110,1,2334549712d64bb69a648068948f2b6e
CC25F99CC4BF3C9C40CA78499EA0F1E9,33,M,LIMA,LIMA,SAN BORJA,150130,1,3fbc59c398d04970a400dc860ba5cd23
8E41DAAA8D03E67511FB7CA59E617349,31,M,CALLAO,CALLAO,CALLAO,070101,1,2ee869d0a6ea4634850c087f327f6ed6
1BBC0C556E125E0402AF3ABBE36CA5C7,28,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,3694db9517e346c09c802f11e835d8a4
156C2C4E0EB1B22CEC687461E44B12E9,36,F,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,f803936f9a1f48079d997207712342d2
8CBC64A17B16BC87A17C8B40EE866D63,36,F,LIMA,LIMA,LOS OLIVOS,150117,1,76ebaad3e11540bd8b3c8d79ab94f66d
4D45AED8D3D63B7D6CD924F2A5A1A7B6,71,M,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,e33daae6afbc4bab856040eebc5a5b52
EDD289E4541A3A436FDFB3B96823AA71,30,F,LIMA,LIMA,LINCE,150116,1,4aa1237060954d27b5d0fb3da3c8dcdd
5F24005EAAB7615F83001A758A23B8FE,54,M,LIMA,LIMA,LA VICTORIA,150115,1,a33c3e8ef881492ba76417708434132e
D823DC2127E48E528544903A1B82620E,65,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,bc191c9681d54cc69ab88386bd5318b9
5514FAA4D1DE79DC73190144DCC4D1DF,27,M,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,1,b911b89b467d48b3829bcfd316eb4e96
B638836292A2165DB7D510828A15811F,60,F,LIMA,LIMA,MIRAFLORES,150122,1,49096ee39b2b498cabe355716366680a
8904320A217C76560229F931BFD84483,55,F,LIMA,LIMA,LIMA,150101,1,701f085d9d4845fd9779cbc5e128191c
668A480CAD089B41ECD2E77D14FA66FC,33,F,LIMA,LIMA,RIMAC,150128,1,95fb9faaacf84e0cadff2d0084ce3340
8CB800107E96326FD8A096426065F7F4,30,M,LIMA,LIMA,CARABAYLLO,150106,1,300a0ad9f7d043c6b799b7b216c586cd
B945D691D0FFE06CB8A6A520119A90EF,26,M,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,1,505dcee8d298439c8acce747dd5cca41
80F07E18BA2018AB38039974CDE47809,42,M,LIMA,LIMA,CARABAYLLO,150106,1,b1cd5b24af7b4d469f03825cc0bfc596
A96C7106A991640A519B5585AEFA5737,21,M,CALLAO,CALLAO,CALLAO,070101,1,809c85a5035e4cafa0d7a8a0a85ff4ec
46A072FAAB5308979BD53372507D765F,22,F,LIMA,LIMA,CHORRILLOS,150108,1,95a55bd4cee243d4a94bc46b764fe22d
F50B136845D5A40B721B0F3535BC528A,27,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,ede9d65dfa0b431fa03ea028e5f86816
68B61E507ADA68A0ACC8D0DD6017D212,25,M,LIMA,LIMA,EL AGUSTINO,150111,1,754691f2900c4ed19ce5e1e2194c6ca0
EEC0ABBF3C3556B57A1F2032DA74F1E3,28,M,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,1,e1ee779ac6474fd383426717e8fb721e
F71ABEE05714E40843031F86514C6B8D,61,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,bb5f19bab906400e917e5afbeeb94945
180958DF22A6E098D18745D105857F47,27,M,LIMA,LIMA,SAN MIGUEL,150136,1,5eb85d3592444ecdb40e5737d3c2870f
933B7DECBF23CAE161079461372A75C9,28,F,LIMA,LIMA,SAN LUIS,150134,1,e1db2a25dbf34a2b932606565aa6ae8b
4A400A1C1506AB94CD7CA9C4C89ED429,57,M,LIMA,LIMA,LA MOLINA,150114,1,bf61347d6f0848b1a066c152e8af3e7f
9D19D27E9C97A6B6CD0D055CEA9D0D04,25,F,LIMA,LIMA,VILLA EL SALVADOR,150142,1,89b4afc0e7fb4cc9bfb8cc91ee37607d
AB836AA4F1FA32DD7D6C42433EE1BA7D,53,F,LIMA,LIMA,COMAS,150110,1,a2e71520653a4e35a379ca56bf60ab59
AF01AC6B7C60C6A0A11CA2A403A1CDEA,24,F,LIMA,LIMA,LIMA,150101,1,59efa765249a4b8eaadd0902304d407c
072A164277F530A2CE5FC3431424C51B,26,F,LIMA,LIMA,CARABAYLLO,150106,1,9da05dc3ea174f9485f9f8c6c1469ad6
526EFA0926804892CCBCF09B1B75CDB4,28,M,CALLAO,CALLAO,VENTANILLA,070106,1,3ea3d4c338894c9d8147a597a1af9196
0F9B839994106C0DE6C1224EFE223C63,40,M,LIMA,LIMA,,"5,1501",1,87f7775db9314b7c8c2b843228650433
4F55E8BEBB211FCA31E48303EB162E1C,23,F,LIMA,LIMA,VILLA EL SALVADOR,150142,1,3a4cb81cf6f844ad8527ab23baf0fd47
49C07BABB9243AF0CB6CDF687C1D6E7B,19,M,LIMA,LIMA,PUENTE PIEDRA,150125,1,38d673c35734431397816eba0f65bd8e
36DB444E396756D740BA1A409E2FC0B0,38,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,55a5b74f20344ff5909a8746a78e3086
C5577E9E2109C1AA271621F6376DB9DF,27,F,ICA,ICA,SUBTANJALLA,110112,1,bf9022eb4b2c488990ae4822e05560b7
BDB741DE82738A747EB5DB15C748E99F,21,F,LIMA,LIMA,ATE,150103,1,b9d9368987cf4a629cf868b45e6be886
37D63D04280EF761D185394A04978456,29,F,LIMA,LIMA,,"5,1501",1,c9c8e24b604d44e787f4655438095e01
620D6BB4C8C733E91DAEED2786C11905,18,M,LIMA,LIMA,COMAS,150110,1,cc06836a642d4d0c94dd5733b1cbaf49
7CF1AA4BE4987CB6BDCA97488A71B26D,27,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,fbb1853fdb1d4228ad03ea5f9dd3c264
3D2C5D75D3FA7F70E17449491FEFCEDA,27,F,LIMA,LIMA,LIMA,150101,1,3e6113a724bc447cbc3dbe36d4fc3cde
31371591033C5FE2DC2EFA264335D8E8,18,F,LIMA,LIMA,COMAS,150110,1,a8ffc9d8b7f646b18f817ff3b3ff8292
2C4485227FEB38B30AC88AAB6B7B7971,34,M,LIMA,HUAURA,HUACHO,150801,1,ecca4f13977149de8261a6e418b73b03
1134751C82160A8DB96E8422974D2B7C,32,M,LIMA,LIMA,ATE,150103,1,76692a9f7764455c8562ebd3addaf735
06CB2DFF0EC6AB7A658CCADED7A32479,67,M,LIMA,LIMA,BREÑA,150105,1,d665d3a5558246aca7e5fcd26b3c412e
BD5EF966B94501EA50A20DDEF19C9F1D,22,M,ANCASH,SANTA,SANTA,021808,1,53771e4eb94a4f498c8c45470f6affbd
1B95AEC2A968CAB92BCDC40E60261306,48,F,LIMA,LIMA,LA VICTORIA,150115,1,48bd39b450a6428a9d50d8cfac5a08b2
E67B2DFBA6724AF7F11120D409762726,47,M,LIMA,LIMA,SAN BORJA,150130,1,b884781024294cd0b8c148db97bf1582
4958E3EF4A15EB4BCF23DBFB95C656C9,26,M,LIMA,LIMA,LURIGANCHO,150118,1,ad054842eeea42cd90b311ae3ce5b21e
2D6D534830ABE5D4E7343F72EBC8FE74,34,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,d54753aca920422085d2ebfa48671be9
D202AF9939BC6F1B412FE8E091284262,45,F,LIMA,LIMA,SANTA ANITA,150137,1,d6e044e4a17440a487c64154e5130011
80D40F2852FEB3DA1ADE7482CF9818C2,27,F,LIMA,LIMA,LA MOLINA,150114,1,8bb3a78ddaba4679a3cc177734ff4fbc
79A6356FADB416D333B67569D67D36B6,23,M,LIMA,LIMA,LIMA,150101,1,66ae9f8b360c46998eade174f7b47729
CCFCF026267CC4146DC6244AD4ABAB4A,39,M,ICA,ICA,PARCONA,110106,1,e3a8ba50de6c4a49b6c9dab5520bb061
3089709E10783591CEB8C1BC417D7D24,48,M,LIMA,LIMA,LA MOLINA,150114,1,77600c5ceeb540c4909e1dea1618c9e3
268F6A126897904615B6853AABFE53CE,30,M,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,5b5bbf6dc4034f58b047dd796c479fff
01C0CB45EDE9CF1215FE5088F3DC338F,51,M,LIMA,HUAURA,HUAURA,150806,1,ddba0418c31344debb6ec5a1cf4e8106
7FCF2ED6C25A148721AFC6C5EBDEB5D7,35,F,LIMA,LIMA,SAN LUIS,150134,1,b229d33e34c4414d92ccc000100059c0
C985A5285470869480321E99E6C288AC,57,M,LIMA,LIMA,LA VICTORIA,150115,1,f2d061d7aeeb48839d0c646662b904b9
DA24DDA92D65D5F7E92921C86065AEE4,57,F,LIMA,LIMA,EL AGUSTINO,150111,1,c3a14906c92249b3a7963fdd7e7188c9
EC05D22EAC73EF3F5F657198CEFFF0A1,40,M,LIMA,LIMA,INDEPENDENCIA,150112,1,cc8fb5813f8249d3bb18aa1d64832c1d
BBA0CE7E7BEA6E784E1D9FC2763A7E90,26,M,ICA,ICA,SUBTANJALLA,110112,1,39df2739d0824bf49b980058ca1179de
A1DF6D6BC5235F6FB68968A937158C1B,29,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,d5d7b942b3864824b9a0c70e5eea477e
9231093EA6FDEDEB13AA6D8143C3A588,29,M,LIMA,LIMA,VILLA EL SALVADOR,150142,1,a79e6e4279b2416181f7c15ad4591368
090D10FBB0B997ED5182C6EDBA602895,38,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,6dd6c07a6b324a238d37a64a2881a98b
3C0C1EE03CA4DC2E0B90F8793D98CCD1,31,F,LIMA,LIMA,COMAS,150110,1,49844e27310d4fd89774b16e0cabd2ec
3952FE3C9449B6EA4A613470E867EF4D,19,M,LA LIBERTAD,TRUJILLO,MOCHE,130107,1,c97e9598804048bb9c57d8113a333e84
10CC3ACE7AF82C1277DE1840619249E1,28,M,LIMA,LIMA,LOS OLIVOS,150117,1,5cc1c5b03ab04320998dd8749e147ab9
A6169991C7FEDC3490B5DA50AE88D44C,46,M,LIMA,LIMA,LINCE,150116,1,5f10111f5cbc4820b2b0c1e2b431851d
D29AC2F495F461A714602ABA76B62EE9,52,M,LIMA,LIMA,LOS OLIVOS,150117,1,ca72e1a66f6f462a92de0ce4470b64c8
63814A4545EBD8827A0830E8877E519F,22,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,ed158601cc0a4d68a833780c6cc96a0d
AF9BFD5D398EF5A53E87DADC340D2629,25,M,LIMA,LIMA,LOS OLIVOS,150117,1,818146da3b434023be81e90e6bfd3403
40F2F28BBEC56819DBDEDCDFD2C93FDA,41,M,LIMA,LIMA,COMAS,150110,1,9103ace90ad24b2299a98cadf9ec79fb
77F14DE37AA41BF789860FD817425007,48,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,7ee61c5f68a44482957f2fafe94048db
139244BF006A4458D97C57305756354D,23,M,LIMA,LIMA,EL AGUSTINO,150111,1,602ffa338323457a8b6ce11af4c8d4f0
237C83826C9C171686800E2E948E1907,38,M,CALLAO,CALLAO,LA PERLA,070104,1,5d7c87644d1a4ea5a03c02a66bc11e4b
1A66FBAD47D6BFE936FED00508950059,48,F,LIMA,LIMA,LIMA,150101,1,9ba22d71569e43bea5a15dbc0aab41f7
94FF1CDE07D95CE98A9521F352A11983,34,F,CALLAO,CALLAO,CALLAO,070101,1,6022d4486966499eacbd53e393ea6cd4
CAE07F9A5A4A25E115691BCC1B9DE92A,43,F,LIMA,LIMA,SURQUILLO,150141,1,adb6b0430030486e8a14beba25ebceaf
70C8A474407331C95B83D0920E022AFB,35,M,LIMA,LIMA,LA MOLINA,150114,1,6d1f4bfa4cd04e66b7feb0484df4aa8e
